# energy dos
-1.631735570000000024e+00 0.000000000000000000e+00
-1.621735570000000015e+00 0.000000000000000000e+00
-1.611735570000000006e+00 0.000000000000000000e+00
-1.601735570000000219e+00 0.000000000000000000e+00
-1.591735569999999989e+00 0.000000000000000000e+00
-1.581735570000000202e+00 0.000000000000000000e+00
-1.571735570000000193e+00 0.000000000000000000e+00
-1.561735570000000184e+00 0.000000000000000000e+00
-1.551735570000000175e+00 0.000000000000000000e+00
-1.541735570000000166e+00 0.000000000000000000e+00
-1.531735570000000157e+00 0.000000000000000000e+00
-1.521735570000000148e+00 0.000000000000000000e+00
-1.511735570000000140e+00 0.000000000000000000e+00
-1.501735570000000131e+00 0.000000000000000000e+00
-1.491735570000000122e+00 0.000000000000000000e+00
-1.481735570000000113e+00 0.000000000000000000e+00
-1.471735570000000104e+00 0.000000000000000000e+00
-1.461735570000000095e+00 0.000000000000000000e+00
-1.451735570000000086e+00 0.000000000000000000e+00
-1.441735570000000077e+00 0.000000000000000000e+00
-1.431735570000000068e+00 0.000000000000000000e+00
-1.421735570000000060e+00 0.000000000000000000e+00
-1.411735570000000051e+00 0.000000000000000000e+00
-1.401735570000000042e+00 0.000000000000000000e+00
-1.391735570000000255e+00 0.000000000000000000e+00
-1.381735570000000024e+00 0.000000000000000000e+00
-1.371735570000000237e+00 0.000000000000000000e+00
-1.361735570000000006e+00 0.000000000000000000e+00
-1.351735570000000219e+00 0.000000000000000000e+00
-1.341735569999999989e+00 0.000000000000000000e+00
-1.331735570000000202e+00 0.000000000000000000e+00
-1.321735569999999971e+00 0.000000000000000000e+00
-1.311735570000000184e+00 0.000000000000000000e+00
-1.301735569999999953e+00 0.000000000000000000e+00
-1.291735570000000166e+00 0.000000000000000000e+00
-1.281735569999999935e+00 0.000000000000000000e+00
-1.271735570000000148e+00 0.000000000000000000e+00
-1.261735569999999917e+00 0.000000000000000000e+00
-1.251735570000000131e+00 0.000000000000000000e+00
-1.241735570000000122e+00 0.000000000000000000e+00
-1.231735570000000113e+00 0.000000000000000000e+00
-1.221735570000000104e+00 0.000000000000000000e+00
-1.211735570000000095e+00 0.000000000000000000e+00
-1.201735570000000086e+00 0.000000000000000000e+00
-1.191735570000000077e+00 0.000000000000000000e+00
-1.181735570000000068e+00 0.000000000000000000e+00
-1.171735570000000060e+00 0.000000000000000000e+00
-1.161735570000000051e+00 0.000000000000000000e+00
-1.151735570000000042e+00 0.000000000000000000e+00
-1.141735570000000033e+00 0.000000000000000000e+00
-1.131735570000000024e+00 0.000000000000000000e+00
-1.121735570000000237e+00 0.000000000000000000e+00
-1.111735570000000006e+00 0.000000000000000000e+00
-1.101735570000000219e+00 0.000000000000000000e+00
-1.091735569999999989e+00 0.000000000000000000e+00
-1.081735570000000202e+00 0.000000000000000000e+00
-1.071735569999999971e+00 0.000000000000000000e+00
-1.061735570000000184e+00 0.000000000000000000e+00
-1.051735569999999953e+00 0.000000000000000000e+00
-1.041735570000000166e+00 0.000000000000000000e+00
-1.031735569999999935e+00 0.000000000000000000e+00
-1.021735570000000148e+00 0.000000000000000000e+00
-1.011735569999999917e+00 0.000000000000000000e+00
-1.001735570000000131e+00 0.000000000000000000e+00
-9.917355700000001217e-01 0.000000000000000000e+00
-9.817355700000001129e-01 0.000000000000000000e+00
-9.717355700000001040e-01 0.000000000000000000e+00
-9.617355700000000951e-01 0.000000000000000000e+00
-9.517355700000000862e-01 0.000000000000000000e+00
-9.417355700000000773e-01 0.000000000000000000e+00
-9.317355700000000684e-01 0.000000000000000000e+00
-9.217355700000000596e-01 0.000000000000000000e+00
-9.117355700000000507e-01 0.000000000000000000e+00
-9.017355700000000418e-01 0.000000000000000000e+00
-8.917355700000000329e-01 0.000000000000000000e+00
-8.817355700000000240e-01 0.000000000000000000e+00
-8.717355700000001262e-01 0.000000000000000000e+00
-8.617355700000001173e-01 0.000000000000000000e+00
-8.517355700000001084e-01 0.000000000000000000e+00
-8.417355700000000995e-01 0.000000000000000000e+00
-8.317355700000000907e-01 0.000000000000000000e+00
-8.217355700000000818e-01 0.000000000000000000e+00
-8.117355700000000729e-01 1.000000000000000048e-04
-8.017355700000000640e-01 1.000000000000000048e-04
-7.917355700000000551e-01 2.000000000000000096e-04
-7.817355700000000462e-01 4.000000000000000192e-04
-7.717355700000000374e-01 6.999999999999999929e-04
-7.617355700000000285e-01 1.199999999999999895e-03
-7.517355700000000196e-01 2.099999999999999870e-03
-7.417355700000000107e-01 3.599999999999999901e-03
-7.317355700000000018e-01 6.100000000000000387e-03
-7.217355699999999930e-01 1.000000000000000021e-02
-7.117355700000000951e-01 1.609999999999999973e-02
-7.017355700000000862e-01 2.549999999999999836e-02
-6.917355700000000773e-01 3.950000000000000039e-02
-6.817355700000002905e-01 6.010000000000000064e-02
-6.717355700000002816e-01 8.980000000000000482e-02
-6.617355700000002727e-01 1.315999999999999948e-01
-6.517355700000002638e-01 1.894000000000000128e-01
-6.417355700000002550e-01 2.676000000000000045e-01
-6.317355700000002461e-01 3.714000000000000079e-01
-6.217355700000002372e-01 5.063999999999999613e-01
-6.117355700000002283e-01 6.784000000000000030e-01
-6.017355700000002194e-01 8.931999999999999940e-01
-5.917355700000002106e-01 1.156400000000000095e+00
-5.817355700000002017e-01 1.472699999999999898e+00
-5.717355700000001928e-01 1.846000000000000085e+00
-5.617355700000001839e-01 2.278799999999999937e+00
-5.517355700000001750e-01 2.772200000000000220e+00
-5.417355700000001661e-01 3.326200000000000045e+00
-5.317355700000001573e-01 3.939599999999999991e+00
-5.217355700000001484e-01 4.610699999999999577e+00
-5.117355700000001395e-01 5.337699999999999889e+00
-5.017355700000001306e-01 6.119399999999999729e+00
-4.917355700000001217e-01 6.955599999999999561e+00
-4.817355700000001129e-01 7.847400000000000375e+00
-4.717355700000001040e-01 8.796900000000000830e+00
-4.617355700000000951e-01 9.807000000000000384e+00
-4.517355700000000862e-01 1.088039999999999985e+01
-4.417355700000000773e-01 1.201820000000000022e+01
-4.317355700000002905e-01 1.321860000000000035e+01
-4.217355700000002816e-01 1.447569999999999979e+01
-4.117355700000002727e-01 1.577769999999999939e+01
-4.017355700000002638e-01 1.710689999999999955e+01
-3.917355700000002550e-01 1.843949999999999889e+01
-3.817355700000002461e-01 1.974620000000000175e+01
-3.717355700000002372e-01 2.099409999999999954e+01
-3.617355700000002283e-01 2.214900000000000091e+01
-3.517355700000002194e-01 2.317749999999999844e+01
-3.417355700000002106e-01 2.405039999999999978e+01
-3.317355700000002017e-01 2.474490000000000123e+01
-3.217355700000001928e-01 2.524609999999999843e+01
-3.117355700000001839e-01 2.554889999999999972e+01
-3.017355700000001750e-01 2.565709999999999980e+01
-2.917355700000001661e-01 2.558380000000000010e+01
-2.817355700000001573e-01 2.534890000000000043e+01
-2.717355700000001484e-01 2.497759999999999891e+01
-2.617355700000001395e-01 2.449810000000000088e+01
-2.517355700000001306e-01 2.393909999999999982e+01
-2.417355700000001217e-01 2.332789999999999964e+01
-2.317355700000001129e-01 2.268880000000000052e+01
-2.217355700000001040e-01 2.204210000000000136e+01
-2.117355700000000951e-01 2.140319999999999823e+01
-2.017355700000000862e-01 2.078330000000000055e+01
-1.917355700000000773e-01 2.018909999999999982e+01
-1.817355700000002905e-01 1.962409999999999854e+01
-1.717355700000002816e-01 1.908920000000000172e+01
-1.617355700000002727e-01 1.858350000000000080e+01
-1.517355700000002638e-01 1.810549999999999926e+01
-1.417355700000002550e-01 1.765390000000000015e+01
-1.317355700000002461e-01 1.722769999999999868e+01
-1.217355700000002372e-01 1.682669999999999888e+01
-1.117355700000002283e-01 1.645159999999999911e+01
-1.017355700000002194e-01 1.610330000000000084e+01
-9.173557000000021056e-02 1.578320000000000078e+01
-8.173557000000020167e-02 1.549200000000000088e+01
-7.173557000000019279e-02 1.522979999999999912e+01
-6.173557000000018391e-02 1.499549999999999983e+01
-5.173557000000017503e-02 1.478689999999999927e+01
-4.173557000000016615e-02 1.460069999999999979e+01
-3.173557000000015726e-02 1.443260000000000076e+01
-2.173557000000014838e-02 1.427820000000000000e+01
-1.173557000000013950e-02 1.413320000000000043e+01
-1.735570000000130619e-03 1.399380000000000024e+01
8.264429999999878262e-03 1.385720000000000063e+01
1.826442999999988714e-02 1.372209999999999930e+01
2.826442999999989603e-02 1.358810000000000073e+01
3.826442999999990491e-02 1.345650000000000013e+01
4.826442999999991379e-02 1.332920000000000016e+01
5.826442999999992267e-02 1.320930000000000071e+01
6.826442999999970951e-02 1.310019999999999918e+01
7.826442999999971839e-02 1.300569999999999915e+01
8.826442999999972727e-02 1.292929999999999957e+01
9.826442999999973615e-02 1.287420000000000009e+01
1.082644299999997450e-01 1.284309999999999974e+01
1.182644299999997539e-01 1.283750000000000036e+01
1.282644299999997628e-01 1.285740000000000016e+01
1.382644299999997717e-01 1.290130000000000088e+01
1.482644299999997806e-01 1.296620000000000061e+01
1.582644299999997894e-01 1.304710000000000036e+01
1.682644299999997983e-01 1.313770000000000060e+01
1.782644299999998072e-01 1.323109999999999964e+01
1.882644299999998161e-01 1.331980000000000075e+01
1.982644299999996029e-01 1.339729999999999954e+01
2.082644299999998339e-01 1.345860000000000056e+01
2.182644299999996207e-01 1.350079999999999991e+01
2.282644299999998516e-01 1.352350000000000030e+01
2.382644299999996385e-01 1.352929999999999922e+01
2.482644299999998694e-01 1.352319999999999922e+01
2.582644299999996562e-01 1.351200000000000045e+01
2.682644299999998871e-01 1.350360000000000049e+01
2.782644299999996740e-01 1.350539999999999985e+01
2.882644299999999049e-01 1.352379999999999960e+01
2.982644299999996917e-01 1.356230000000000047e+01
3.082644299999999227e-01 1.362139999999999951e+01
3.182644299999997095e-01 1.369710000000000072e+01
3.282644299999999404e-01 1.378159999999999918e+01
3.382644299999997273e-01 1.386270000000000024e+01
3.482644299999999582e-01 1.392489999999999917e+01
3.582644299999997450e-01 1.395059999999999967e+01
3.682644299999999760e-01 1.392070000000000007e+01
3.782644299999997628e-01 1.381700000000000017e+01
3.882644299999999937e-01 1.362299999999999933e+01
3.982644299999997806e-01 1.332590000000000074e+01
4.082644300000000115e-01 1.291769999999999996e+01
4.182644299999997983e-01 1.239610000000000056e+01
4.282644300000000293e-01 1.176479999999999926e+01
4.382644299999998161e-01 1.103359999999999985e+01
4.482644299999996029e-01 1.021790000000000020e+01
4.582644299999998339e-01 9.337400000000000588e+00
4.682644299999996207e-01 8.415100000000000691e+00
4.782644299999998516e-01 7.475299999999999834e+00
4.882644299999996385e-01 6.542300000000000004e+00
4.982644299999998694e-01 5.638899999999999579e+00
5.082644299999996562e-01 4.784699999999999953e+00
5.182644299999998871e-01 3.995699999999999807e+00
5.282644299999996740e-01 3.283300000000000107e+00
5.382644299999999049e-01 2.654500000000000082e+00
5.482644299999996917e-01 2.111800000000000122e+00
5.582644299999999227e-01 1.654199999999999893e+00
5.682644299999997095e-01 1.277600000000000069e+00
5.782644299999999404e-01 9.758000000000000007e-01
5.882644299999997273e-01 7.412999999999999590e-01
5.982644299999999582e-01 5.661000000000000476e-01
6.082644299999997450e-01 4.426999999999999824e-01
6.182644299999999760e-01 3.639000000000000012e-01
6.282644299999997628e-01 3.237999999999999767e-01
6.382644299999999937e-01 3.173000000000000265e-01
6.482644299999997806e-01 3.405000000000000249e-01
6.582644300000000115e-01 3.902999999999999803e-01
6.682644299999997983e-01 4.642000000000000015e-01
6.782644300000000293e-01 5.600000000000000533e-01
6.882644299999998161e-01 6.754999999999999893e-01
6.982644299999996029e-01 8.081000000000000405e-01
7.082644299999998339e-01 9.547999999999999821e-01
7.182644299999996207e-01 1.112100000000000088e+00
7.282644299999998516e-01 1.275800000000000045e+00
7.382644299999996385e-01 1.441100000000000048e+00
7.482644299999998694e-01 1.602999999999999980e+00
7.582644299999996562e-01 1.756399999999999961e+00
7.682644299999998871e-01 1.896500000000000075e+00
7.782644299999996740e-01 2.018899999999999917e+00
7.882644299999999049e-01 2.120299999999999851e+00
7.982644299999996917e-01 2.198399999999999910e+00
8.082644299999999227e-01 2.252400000000000180e+00
8.182644299999997095e-01 2.282999999999999918e+00
8.282644299999999404e-01 2.292699999999999960e+00
8.382644299999997273e-01 2.285499999999999865e+00
8.482644299999999582e-01 2.266700000000000159e+00
8.582644299999997450e-01 2.242799999999999905e+00
8.682644299999999760e-01 2.220800000000000107e+00
8.782644299999997628e-01 2.208200000000000163e+00
8.882644299999999937e-01 2.211599999999999788e+00
8.982644299999997806e-01 2.236499999999999932e+00
9.082644300000000115e-01 2.286900000000000155e+00
9.182644299999997983e-01 2.364500000000000046e+00
9.282644300000000293e-01 2.468199999999999950e+00
9.382644299999998161e-01 2.594500000000000028e+00
9.482644299999996029e-01 2.737699999999999800e+00
9.582644299999998339e-01 2.889699999999999935e+00
9.682644299999996207e-01 3.041199999999999903e+00
9.782644299999998516e-01 3.182300000000000129e+00
9.882644299999996385e-01 3.303599999999999870e+00
9.982644299999998694e-01 3.396700000000000053e+00
1.008264429999999656e+00 3.455000000000000071e+00
1.018264429999999887e+00 3.474600000000000133e+00
1.028264429999999674e+00 3.454299999999999926e+00
1.038264429999999905e+00 3.395700000000000163e+00
1.048264429999999692e+00 3.303399999999999892e+00
1.058264429999999923e+00 3.184099999999999930e+00
1.068264429999999710e+00 3.046600000000000197e+00
1.078264429999999940e+00 2.900700000000000056e+00
1.088264429999999727e+00 2.756499999999999950e+00
1.098264429999999958e+00 2.624000000000000110e+00
1.108264429999999745e+00 2.511600000000000055e+00
1.118264429999999976e+00 2.426299999999999901e+00
1.128264429999999763e+00 2.372199999999999864e+00
1.138264429999999994e+00 2.350699999999999790e+00
1.148264429999999781e+00 2.360100000000000087e+00
1.158264430000000011e+00 2.395900000000000141e+00
1.168264429999999798e+00 2.450800000000000090e+00
1.178264430000000029e+00 2.515600000000000058e+00
1.188264429999999816e+00 2.579699999999999882e+00
1.198264429999999603e+00 2.632800000000000029e+00
1.208264429999999834e+00 2.665000000000000036e+00
1.218264429999999621e+00 2.668400000000000105e+00
1.228264429999999852e+00 2.637599999999999945e+00
1.238264429999999638e+00 2.570500000000000007e+00
1.248264429999999869e+00 2.468100000000000183e+00
1.258264429999999656e+00 2.334900000000000198e+00
1.268264429999999887e+00 2.178300000000000125e+00
1.278264429999999674e+00 2.007800000000000029e+00
1.288264429999999905e+00 1.834600000000000009e+00
1.298264429999999692e+00 1.670500000000000096e+00
1.308264429999999923e+00 1.527199999999999891e+00
1.318264429999999710e+00 1.415699999999999958e+00
1.328264429999999940e+00 1.345299999999999940e+00
1.338264429999999727e+00 1.323399999999999910e+00
1.348264429999999958e+00 1.355399999999999938e+00
1.358264429999999745e+00 1.443799999999999972e+00
1.368264429999999976e+00 1.588500000000000023e+00
1.378264429999999763e+00 1.786699999999999955e+00
1.388264429999999994e+00 2.032999999999999918e+00
1.398264429999999781e+00 2.319300000000000139e+00
1.408264430000000011e+00 2.635200000000000209e+00
1.418264429999999798e+00 2.968300000000000161e+00
1.428264430000000029e+00 3.305200000000000138e+00
1.438264429999999816e+00 3.631499999999999950e+00
1.448264429999999603e+00 3.932799999999999851e+00
1.458264429999999834e+00 4.195999999999999730e+00
1.468264429999999621e+00 4.409399999999999764e+00
1.478264429999999852e+00 4.564099999999999824e+00
1.488264429999999638e+00 4.654200000000000337e+00
1.498264429999999869e+00 4.677299999999999791e+00
1.508264429999999656e+00 4.634800000000000253e+00
1.518264429999999887e+00 4.531699999999999839e+00
1.528264429999999674e+00 4.375799999999999912e+00
1.538264429999999905e+00 4.177699999999999747e+00
1.548264429999999692e+00 3.949199999999999822e+00
1.558264429999999923e+00 3.702900000000000080e+00
1.568264429999999710e+00 3.451099999999999834e+00
1.578264429999999940e+00 3.204600000000000115e+00
1.588264429999999727e+00 2.972599999999999909e+00
1.598264429999999958e+00 2.761899999999999800e+00
1.608264429999999745e+00 2.576700000000000212e+00
1.618264429999999976e+00 2.418899999999999828e+00
1.628264429999999763e+00 2.288499999999999979e+00
1.638264429999999994e+00 2.183899999999999952e+00
1.648264429999999781e+00 2.102700000000000014e+00
1.658264430000000011e+00 2.042100000000000026e+00
1.668264429999999798e+00 1.999500000000000055e+00
1.678264430000000029e+00 1.972800000000000109e+00
1.688264429999999816e+00 1.960299999999999931e+00
1.698264429999999603e+00 1.961200000000000054e+00
1.708264429999999834e+00 1.975300000000000056e+00
1.718264429999999621e+00 2.002499999999999947e+00
1.728264429999999852e+00 2.043000000000000149e+00
1.738264429999999638e+00 2.096900000000000208e+00
1.748264429999999869e+00 2.163899999999999935e+00
1.758264429999999656e+00 2.243300000000000072e+00
1.768264429999999887e+00 2.333600000000000119e+00
1.778264429999999674e+00 2.432799999999999851e+00
1.788264429999999905e+00 2.538100000000000023e+00
1.798264429999999692e+00 2.645700000000000163e+00
1.808264429999999923e+00 2.750999999999999890e+00
1.818264429999999710e+00 2.848700000000000010e+00
1.828264429999999940e+00 2.932900000000000063e+00
1.838264429999999727e+00 2.997300000000000075e+00
1.848264429999999958e+00 3.036099999999999799e+00
1.858264429999999745e+00 3.043899999999999828e+00
1.868264429999999976e+00 3.016500000000000181e+00
1.878264429999999763e+00 2.951499999999999790e+00
1.888264429999999994e+00 2.848500000000000032e+00
1.898264429999999781e+00 2.709499999999999797e+00
1.908264430000000011e+00 2.538800000000000168e+00
1.918264429999999798e+00 2.342799999999999994e+00
1.928264430000000029e+00 2.129799999999999915e+00
1.938264429999999816e+00 1.909200000000000008e+00
1.948264429999999603e+00 1.691300000000000026e+00
1.958264429999999834e+00 1.486399999999999944e+00
1.968264429999999621e+00 1.304799999999999960e+00
1.978264429999999852e+00 1.155999999999999917e+00
1.988264429999999638e+00 1.048699999999999966e+00
1.998264429999999869e+00 9.909000000000000030e-01
2.008264429999999656e+00 9.893999999999999462e-01
2.018264429999999887e+00 1.049900000000000055e+00
2.028264429999999674e+00 1.177400000000000002e+00
2.038264429999999905e+00 1.375099999999999989e+00
2.048264429999999692e+00 1.645000000000000018e+00
2.058264429999999923e+00 1.986900000000000110e+00
2.068264429999999710e+00 2.398400000000000087e+00
2.078264429999999940e+00 2.874600000000000044e+00
2.088264429999999727e+00 3.407900000000000151e+00
2.098264429999999958e+00 3.987600000000000033e+00
2.108264429999999745e+00 4.601099999999999746e+00
2.118264429999999976e+00 5.233399999999999608e+00
2.128264429999999763e+00 5.868699999999999584e+00
2.138264429999999994e+00 6.490599999999999703e+00
2.148264429999999781e+00 7.083400000000000141e+00
2.158264430000000011e+00 7.632900000000000240e+00
2.168264429999999798e+00 8.126799999999999358e+00
2.178264430000000029e+00 8.555300000000000793e+00
2.188264429999999816e+00 8.911099999999999355e+00
2.198264429999999603e+00 9.189399999999999125e+00
2.208264429999999390e+00 9.387499999999999289e+00
2.218264430000000065e+00 9.505100000000000549e+00
2.228264429999999852e+00 9.543400000000000105e+00
2.238264429999999638e+00 9.505900000000000460e+00
2.248264429999999425e+00 9.398099999999999454e+00
2.258264430000000100e+00 9.228300000000000836e+00
2.268264429999999887e+00 9.007500000000000284e+00
2.278264429999999674e+00 8.750299999999999301e+00
2.288264429999999461e+00 8.474600000000000577e+00
2.298264430000000580e+00 8.201299999999999812e+00
2.308264430000000367e+00 7.953599999999999781e+00
2.318264430000000154e+00 7.755499999999999616e+00
2.328264429999999940e+00 7.629999999999999893e+00
2.338264430000000615e+00 7.597199999999999953e+00
2.348264430000000402e+00 7.671999999999999709e+00
2.358264430000000189e+00 7.862599999999999589e+00
2.368264429999999976e+00 8.168599999999999639e+00
2.378264430000000651e+00 8.581099999999999284e+00
2.388264430000000438e+00 9.082499999999999574e+00
2.398264430000000225e+00 9.647999999999999687e+00
2.408264430000000011e+00 1.024740000000000073e+01
2.418264430000000687e+00 1.084820000000000029e+01
2.428264430000000473e+00 1.141799999999999926e+01
2.438264430000000260e+00 1.192779999999999951e+01
2.448264430000000047e+00 1.235420000000000051e+01
2.458264429999999834e+00 1.268130000000000024e+01
2.468264430000000509e+00 1.290119999999999933e+01
2.478264430000000296e+00 1.301409999999999911e+01
2.488264430000000083e+00 1.302669999999999995e+01
2.498264429999999869e+00 1.295079999999999920e+01
2.508264430000000544e+00 1.280080000000000062e+01
2.518264430000000331e+00 1.259149999999999991e+01
2.528264430000000118e+00 1.233670000000000044e+01
2.538264429999999905e+00 1.204780000000000051e+01
2.548264430000000580e+00 1.173339999999999961e+01
2.558264430000000367e+00 1.140029999999999966e+01
2.568264430000000154e+00 1.105400000000000027e+01
2.578264429999999940e+00 1.070059999999999967e+01
2.588264430000000615e+00 1.034779999999999944e+01
2.598264430000000402e+00 1.000670000000000037e+01
2.608264430000000189e+00 9.691900000000000404e+00
2.618264429999999976e+00 9.421499999999999986e+00
2.628264430000000651e+00 9.216400000000000148e+00
2.638264430000000438e+00 9.098399999999999821e+00
2.648264430000000225e+00 9.088699999999999335e+00
2.658264430000000011e+00 9.205199999999999605e+00
2.668264430000000687e+00 9.460699999999999221e+00
2.678264430000000473e+00 9.861200000000000188e+00
2.688264430000000260e+00 1.040460000000000029e+01
2.698264430000000047e+00 1.108039999999999914e+01
2.708264429999999834e+00 1.186950000000000038e+01
2.718264430000000509e+00 1.274600000000000044e+01
2.728264430000000296e+00 1.367779999999999951e+01
2.738264430000000083e+00 1.462909999999999933e+01
2.748264429999999869e+00 1.556240000000000023e+01
2.758264430000000544e+00 1.644079999999999941e+01
2.768264430000000331e+00 1.722970000000000113e+01
2.778264430000000118e+00 1.789920000000000044e+01
2.788264429999999905e+00 1.842539999999999978e+01
2.798264430000000580e+00 1.879159999999999897e+01
2.808264430000000367e+00 1.898930000000000007e+01
2.818264430000000154e+00 1.901869999999999905e+01
2.828264429999999940e+00 1.888840000000000074e+01
2.838264430000000615e+00 1.861609999999999943e+01
2.848264430000000402e+00 1.822700000000000031e+01
2.858264430000000189e+00 1.775359999999999872e+01
2.868264429999999976e+00 1.723379999999999868e+01
2.878264430000000651e+00 1.670919999999999916e+01
2.888264430000000438e+00 1.622279999999999944e+01
2.898264430000000225e+00 1.581610000000000049e+01
2.908264430000000011e+00 1.552689999999999948e+01
2.918264430000000687e+00 1.538579999999999970e+01
2.928264430000000473e+00 1.541419999999999924e+01
2.938264430000000260e+00 1.562279999999999980e+01
2.948264430000000047e+00 1.600989999999999824e+01
2.958264429999999834e+00 1.656190000000000140e+01
2.968264430000000509e+00 1.725440000000000040e+01
2.978264430000000296e+00 1.805379999999999896e+01
2.988264430000000083e+00 1.892089999999999961e+01
2.998264429999999869e+00 1.981350000000000122e+01
3.008264430000000544e+00 2.069050000000000011e+01
3.018264430000000331e+00 2.151500000000000057e+01
3.028264430000000118e+00 2.225710000000000122e+01
3.038264429999999905e+00 2.289630000000000010e+01
3.048264430000000580e+00 2.342200000000000060e+01
3.058264430000000367e+00 2.383429999999999893e+01
3.068264430000000154e+00 2.414219999999999899e+01
3.078264429999999940e+00 2.436280000000000001e+01
3.088264430000000615e+00 2.451790000000000092e+01
3.098264430000000402e+00 2.463200000000000145e+01
3.108264430000000189e+00 2.472929999999999851e+01
3.118264429999999976e+00 2.483079999999999998e+01
3.128264430000000651e+00 2.495260000000000034e+01
3.138264430000000438e+00 2.510409999999999897e+01
3.148264430000000225e+00 2.528800000000000026e+01
3.158264430000000011e+00 2.549980000000000047e+01
3.168264430000000687e+00 2.572919999999999874e+01
3.178264430000000473e+00 2.596140000000000114e+01
3.188264430000000260e+00 2.617909999999999826e+01
3.198264430000000047e+00 2.636430000000000007e+01
3.208264429999999834e+00 2.650049999999999883e+01
3.218264430000000509e+00 2.657369999999999877e+01
3.228264430000000296e+00 2.657440000000000069e+01
3.238264430000000083e+00 2.649759999999999849e+01
3.248264429999999869e+00 2.634329999999999927e+01
3.258264430000000544e+00 2.611649999999999849e+01
3.268264430000000331e+00 2.582669999999999888e+01
3.278264430000000118e+00 2.548770000000000024e+01
3.288264429999999905e+00 2.511629999999999896e+01
3.298264430000000580e+00 2.473209999999999908e+01
3.308264430000000367e+00 2.435679999999999978e+01
3.318264430000000154e+00 2.401320000000000121e+01
3.328264429999999940e+00 2.372469999999999857e+01
3.338264430000000615e+00 2.351450000000000173e+01
3.348264430000000402e+00 2.340459999999999852e+01
3.358264430000000189e+00 2.341469999999999985e+01
3.368264429999999976e+00 2.356159999999999854e+01
3.378264430000000651e+00 2.385760000000000147e+01
3.388264430000000438e+00 2.430989999999999895e+01
3.398264430000000225e+00 2.491939999999999955e+01
3.408264430000000011e+00 2.568009999999999948e+01
3.418264430000000687e+00 2.657890000000000086e+01
3.428264430000000473e+00 2.759550000000000125e+01
3.438264430000000260e+00 2.870279999999999987e+01
3.448264430000000047e+00 2.986789999999999878e+01
3.458264429999999834e+00 3.105369999999999919e+01
3.468264430000000509e+00 3.221999999999999886e+01
3.478264430000000296e+00 3.332600000000000051e+01
3.488264430000000083e+00 3.433169999999999789e+01
3.498264429999999869e+00 3.520040000000000191e+01
3.508264430000000544e+00 3.590039999999999765e+01
3.518264430000000331e+00 3.640720000000000312e+01
3.528264430000000118e+00 3.670459999999999923e+01
3.538264429999999905e+00 3.678649999999999665e+01
3.548264430000000580e+00 3.665780000000000172e+01
3.558264430000000367e+00 3.633440000000000225e+01
3.568264430000000154e+00 3.584340000000000259e+01
3.578264429999999940e+00 3.522200000000000131e+01
3.588264430000000615e+00 3.451550000000000296e+01
3.598264430000000402e+00 3.377479999999999905e+01
3.608264430000000189e+00 3.305330000000000013e+01
3.618264429999999976e+00 3.240319999999999823e+01
3.628264430000000651e+00 3.187160000000000082e+01
3.638264430000000438e+00 3.149749999999999872e+01
3.648264430000000225e+00 3.130849999999999866e+01
3.658264430000000011e+00 3.131899999999999906e+01
3.668264430000000687e+00 3.152959999999999852e+01
3.678264430000000473e+00 3.192719999999999914e+01
3.688264430000000260e+00 3.248640000000000327e+01
3.698264430000000047e+00 3.317229999999999990e+01
3.708264429999999834e+00 3.394290000000000163e+01
3.718264430000000509e+00 3.475289999999999679e+01
3.728264430000000296e+00 3.555709999999999837e+01
3.738264430000000083e+00 3.631289999999999907e+01
3.748264429999999869e+00 3.698310000000000031e+01
3.758264430000000544e+00 3.753739999999999810e+01
3.768264430000000331e+00 3.795369999999999777e+01
3.778264430000000118e+00 3.821779999999999688e+01
3.788264429999999905e+00 3.832359999999999900e+01
3.798264430000000580e+00 3.827230000000000132e+01
3.808264430000000367e+00 3.807220000000000226e+01
3.818264430000000154e+00 3.773729999999999762e+01
3.828264429999999940e+00 3.728770000000000095e+01
3.838264430000000615e+00 3.674869999999999948e+01
3.848264430000000402e+00 3.615059999999999718e+01
3.858264430000000189e+00 3.552839999999999776e+01
3.868264429999999976e+00 3.492040000000000077e+01
3.878264430000000651e+00 3.436719999999999686e+01
3.888264430000000438e+00 3.390950000000000131e+01
3.898264430000000225e+00 3.358520000000000039e+01
3.908264430000000011e+00 3.342649999999999721e+01
3.918264430000000687e+00 3.345729999999999649e+01
3.928264430000000473e+00 3.368999999999999773e+01
3.938264430000000260e+00 3.412380000000000280e+01
3.948264430000000047e+00 3.474439999999999884e+01
3.958264429999999834e+00 3.552409999999999712e+01
3.968264430000000509e+00 3.642399999999999949e+01
3.978264430000000296e+00 3.739710000000000178e+01
3.988264430000000083e+00 3.839189999999999969e+01
3.998264429999999869e+00 3.935759999999999792e+01
4.008264430000000544e+00 4.024770000000000181e+01
4.018264430000000331e+00 4.102400000000000091e+01
4.028264430000000118e+00 4.165990000000000038e+01
4.038264429999999905e+00 4.214150000000000063e+01
4.048264430000000580e+00 4.246849999999999881e+01
4.058264430000000367e+00 4.265339999999999776e+01
4.068264430000000154e+00 4.271909999999999741e+01
4.078264429999999940e+00 4.269659999999999656e+01
4.088264430000000615e+00 4.262129999999999797e+01
4.098264430000000402e+00 4.253000000000000114e+01
4.108264430000000189e+00 4.245750000000000313e+01
4.118264429999999976e+00 4.243399999999999750e+01
