# energy s p d
-5.411735570000000273e+00 4.640000000000000790e-01 1.143730000000000224e+01 0.000000000000000000e+00
-5.401735569999999598e+00 4.640999999999999015e-01 1.145610000000000106e+01 0.000000000000000000e+00
-5.391735569999999811e+00 4.621999999999999997e-01 1.145429999999999993e+01 0.000000000000000000e+00
-5.381735570000000024e+00 4.583000000000000407e-01 1.143169999999999753e+01 0.000000000000000000e+00
-5.371735570000000237e+00 4.536000000000000032e-01 1.138589999999999947e+01 0.000000000000000000e+00
-5.361735570000000450e+00 4.474999999999999534e-01 1.131409999999999805e+01 0.000000000000000000e+00
-5.351735570000000664e+00 4.402000000000000912e-01 1.121340000000000003e+01 0.000000000000000000e+00
-5.341735569999999989e+00 4.307999999999999052e-01 1.108029999999999937e+01 0.000000000000000000e+00
-5.331735570000000202e+00 4.204999999999999849e-01 1.091149999999999665e+01 0.000000000000000000e+00
-5.321735569999999527e+00 4.087000000000000077e-01 1.070519999999999783e+01 0.000000000000000000e+00
-5.311735569999999740e+00 3.952000000000000512e-01 1.046129999999999960e+01 0.000000000000000000e+00
-5.301735569999999953e+00 3.808000000000000274e-01 1.017909999999999826e+01 0.000000000000000000e+00
-5.291735570000000166e+00 3.646999999999998576e-01 9.861700000000000799e+00 0.000000000000000000e+00
-5.281735570000000379e+00 3.475999999999999091e-01 9.515200000000001879e+00 0.000000000000000000e+00
-5.271735570000000592e+00 3.293999999999999706e-01 9.148000000000001464e+00 0.000000000000000000e+00
-5.261735570000000806e+00 3.114999999999999991e-01 8.767799999999999372e+00 0.000000000000000000e+00
-5.251735570000000131e+00 2.933000000000000052e-01 8.385600000000000165e+00 0.000000000000000000e+00
-5.241735570000000344e+00 2.751999999999999447e-01 8.014299999999998647e+00 0.000000000000000000e+00
-5.231735569999999669e+00 2.586000000000000520e-01 7.663800000000001056e+00 0.000000000000000000e+00
-5.221735569999999882e+00 2.427000000000000268e-01 7.344600000000000684e+00 0.000000000000000000e+00
-5.211735570000000095e+00 2.285000000000000087e-01 7.064999999999999503e+00 0.000000000000000000e+00
-5.201735570000000308e+00 2.167000000000000037e-01 6.830499999999998906e+00 0.000000000000000000e+00
-5.191735570000000521e+00 2.064999999999999891e-01 6.645300000000000651e+00 0.000000000000000000e+00
-5.181735570000000735e+00 1.988999999999999935e-01 6.510600000000000165e+00 0.000000000000000000e+00
-5.171735570000000060e+00 1.930999999999999939e-01 6.422799999999999621e+00 0.000000000000000000e+00
-5.161735570000000273e+00 1.892999999999999960e-01 6.379000000000002224e+00 0.000000000000000000e+00
-5.151735569999999598e+00 1.877000000000000057e-01 6.373099999999999099e+00 0.000000000000000000e+00
-5.141735569999999811e+00 1.875999999999999612e-01 6.397799999999999265e+00 0.000000000000000000e+00
-5.131735570000000024e+00 1.894000000000000405e-01 6.445299999999998697e+00 0.000000000000000000e+00
-5.121735570000000237e+00 1.923000000000000265e-01 6.507599999999999163e+00 0.000000000000000000e+00
-5.111735570000000450e+00 1.961000000000000243e-01 6.577000000000001734e+00 0.000000000000000000e+00
-5.101735570000000664e+00 2.013999999999999679e-01 6.647499999999999076e+00 0.000000000000000000e+00
-5.091735569999999989e+00 2.075000000000000178e-01 6.713999999999999524e+00 0.000000000000000000e+00
-5.081735570000000202e+00 2.138999999999999790e-01 6.772799999999998377e+00 0.000000000000000000e+00
-5.071735569999999527e+00 2.203999999999999848e-01 6.819399999999999906e+00 0.000000000000000000e+00
-5.061735569999999740e+00 2.268999999999999628e-01 6.854599999999999582e+00 0.000000000000000000e+00
-5.051735569999999953e+00 2.339000000000000523e-01 6.878299999999999415e+00 0.000000000000000000e+00
-5.041735570000000166e+00 2.402999999999999303e-01 6.890100000000000335e+00 0.000000000000000000e+00
-5.031735570000000379e+00 2.464999999999999414e-01 6.892600000000000726e+00 0.000000000000000000e+00
-5.021735570000000592e+00 2.523999999999999577e-01 6.887500000000001066e+00 0.000000000000000000e+00
-5.011735570000000806e+00 2.571999999999999842e-01 6.877400000000001512e+00 0.000000000000000000e+00
-5.001735570000000131e+00 2.615999999999999437e-01 6.863599999999999035e+00 0.000000000000000000e+00
-4.991735570000000344e+00 2.646000000000000574e-01 6.850299999999998057e+00 0.000000000000000000e+00
-4.981735569999999669e+00 2.670000000000000151e-01 6.837399999999997924e+00 0.000000000000000000e+00
-4.971735569999999882e+00 2.685999999999999499e-01 6.825699999999998546e+00 0.000000000000000000e+00
-4.961735570000000095e+00 2.689000000000000279e-01 6.817299999999999471e+00 0.000000000000000000e+00
-4.951735570000000308e+00 2.686000000000000054e-01 6.811799999999999855e+00 0.000000000000000000e+00
-4.941735570000000521e+00 2.670999999999999486e-01 6.808699999999998198e+00 0.000000000000000000e+00
-4.931735570000000735e+00 2.647999999999999798e-01 6.807199999999999918e+00 0.000000000000000000e+00
-4.921735570000000060e+00 2.623000000000000886e-01 6.806400000000000894e+00 0.000000000000000000e+00
-4.911735570000000273e+00 2.589000000000000190e-01 6.804599999999998872e+00 0.000000000000000000e+00
-4.901735569999999598e+00 2.549000000000000155e-01 6.800799999999998846e+00 0.000000000000000000e+00
-4.891735569999999811e+00 2.506999999999999784e-01 6.792300000000001781e+00 0.000000000000000000e+00
-4.881735570000000024e+00 2.460999999999999577e-01 6.777100000000001678e+00 0.000000000000000000e+00
-4.871735570000000237e+00 2.416999999999999982e-01 6.753400000000000958e+00 0.000000000000000000e+00
-4.861735570000000450e+00 2.365999999999999770e-01 6.721200000000000507e+00 0.000000000000000000e+00
-4.851735570000000664e+00 2.321000000000000008e-01 6.677499999999999325e+00 0.000000000000000000e+00
-4.841735569999999989e+00 2.271999999999999575e-01 6.623499999999998167e+00 0.000000000000000000e+00
-4.831735570000000202e+00 2.230000000000000038e-01 6.558399999999998009e+00 0.000000000000000000e+00
-4.821735569999999527e+00 2.184999999999999443e-01 6.481399999999999828e+00 0.000000000000000000e+00
-4.811735569999999740e+00 2.142999999999999350e-01 6.392099999999999227e+00 0.000000000000000000e+00
-4.801735569999999953e+00 2.101999999999999702e-01 6.293900000000000716e+00 0.000000000000000000e+00
-4.791735570000000166e+00 2.064999999999999614e-01 6.184600000000000541e+00 0.000000000000000000e+00
-4.781735570000000379e+00 2.028000000000000358e-01 6.065999999999998948e+00 0.000000000000000000e+00
-4.771735570000000592e+00 1.988999999999999657e-01 5.939200000000001367e+00 0.000000000000000000e+00
-4.761735570000000806e+00 1.955999999999999406e-01 5.804700000000000415e+00 0.000000000000000000e+00
-4.751735570000000131e+00 1.917999999999999428e-01 5.662599999999999412e+00 0.000000000000000000e+00
-4.741735570000000344e+00 1.870000000000000273e-01 5.514700000000000379e+00 0.000000000000000000e+00
-4.731735569999999669e+00 1.827000000000000013e-01 5.362899999999998002e+00 0.000000000000000000e+00
-4.721735569999999882e+00 1.790999999999999814e-01 5.208199999999999719e+00 0.000000000000000000e+00
-4.711735570000000095e+00 1.750000000000000167e-01 5.055900000000001171e+00 0.000000000000000000e+00
-4.701735570000000308e+00 1.709999999999999853e-01 4.908300000000001440e+00 0.000000000000000000e+00
-4.691735570000000521e+00 1.681999999999999884e-01 4.771300000000000097e+00 0.000000000000000000e+00
-4.681735570000000735e+00 1.658999999999999642e-01 4.648599999999999177e+00 0.000000000000000000e+00
-4.671735570000000060e+00 1.647999999999999743e-01 4.546299999999999564e+00 0.000000000000000000e+00
-4.661735570000000273e+00 1.646999999999999853e-01 4.470099999999999518e+00 0.000000000000000000e+00
-4.651735569999999598e+00 1.661000000000000532e-01 4.422499999999999432e+00 0.000000000000000000e+00
-4.641735569999999811e+00 1.691000000000000281e-01 4.409000000000000696e+00 0.000000000000000000e+00
-4.631735570000000024e+00 1.744999999999999885e-01 4.431699999999999307e+00 0.000000000000000000e+00
-4.621735570000000237e+00 1.808999999999999775e-01 4.489599999999999369e+00 0.000000000000000000e+00
-4.611735570000000450e+00 1.886000000000000176e-01 4.581899999999999196e+00 0.000000000000000000e+00
-4.601735570000000664e+00 1.977999999999999758e-01 4.705000000000000959e+00 0.000000000000000000e+00
-4.591735569999999989e+00 2.081000000000000072e-01 4.854300000000000281e+00 0.000000000000000000e+00
-4.581735570000000202e+00 2.185000000000000830e-01 5.021299999999999208e+00 0.000000000000000000e+00
-4.571735569999999527e+00 2.289000000000000201e-01 5.198199999999999932e+00 0.000000000000000000e+00
-4.561735569999999740e+00 2.387999999999999845e-01 5.374099999999998545e+00 0.000000000000000000e+00
-4.551735569999999953e+00 2.474000000000000088e-01 5.540699999999999292e+00 0.000000000000000000e+00
-4.541735570000000166e+00 2.542999999999999705e-01 5.686399999999999899e+00 0.000000000000000000e+00
-4.531735570000000379e+00 2.596999999999999864e-01 5.802700000000000635e+00 0.000000000000000000e+00
-4.521735570000000592e+00 2.630999999999999450e-01 5.881799999999999251e+00 0.000000000000000000e+00
-4.511735570000000806e+00 2.635000000000000120e-01 5.917800000000000615e+00 0.000000000000000000e+00
-4.501735570000000131e+00 2.620999999999999996e-01 5.907300000000000217e+00 0.000000000000000000e+00
-4.491735570000000344e+00 2.579999999999999516e-01 5.849699999999999456e+00 0.000000000000000000e+00
-4.481735569999999669e+00 2.521999999999999797e-01 5.748300000000000409e+00 0.000000000000000000e+00
-4.471735569999999882e+00 2.442000000000000837e-01 5.606400000000000716e+00 0.000000000000000000e+00
-4.461735570000000095e+00 2.358999999999999431e-01 5.432800000000001184e+00 0.000000000000000000e+00
-4.451735570000000308e+00 2.260999999999999954e-01 5.234499999999999709e+00 0.000000000000000000e+00
-4.441735570000000521e+00 2.166000000000000147e-01 5.022300000000000431e+00 0.000000000000000000e+00
-4.431735570000000735e+00 2.070000000000000173e-01 4.805099999999998595e+00 0.000000000000000000e+00
-4.421735570000000060e+00 1.976000000000000256e-01 4.592699999999999783e+00 0.000000000000000000e+00
-4.411735570000000273e+00 1.892999999999999683e-01 4.394400000000000084e+00 0.000000000000000000e+00
-4.401735569999999598e+00 1.819999999999999396e-01 4.216300000000000381e+00 0.000000000000000000e+00
-4.391735569999999811e+00 1.758000000000000396e-01 4.063399999999999679e+00 0.000000000000000000e+00
-4.381735570000000024e+00 1.712000000000000188e-01 3.940500000000000114e+00 0.000000000000000000e+00
-4.371735570000000237e+00 1.678999999999999659e-01 3.848600000000000687e+00 0.000000000000000000e+00
-4.361735570000000450e+00 1.665000000000000091e-01 3.788800000000001056e+00 0.000000000000000000e+00
-4.351735570000000664e+00 1.652000000000000135e-01 3.758799999999999919e+00 0.000000000000000000e+00
-4.341735569999999989e+00 1.653999999999999637e-01 3.755800000000000693e+00 0.000000000000000000e+00
-4.331735570000000202e+00 1.663999999999999646e-01 3.774599999999999511e+00 0.000000000000000000e+00
-4.321735569999999527e+00 1.676999999999999880e-01 3.812300000000000022e+00 0.000000000000000000e+00
-4.311735569999999740e+00 1.694999999999999840e-01 3.862099999999999866e+00 0.000000000000000000e+00
-4.301735569999999953e+00 1.711999999999999911e-01 3.918499999999999872e+00 0.000000000000000000e+00
-4.291735570000000166e+00 1.722999999999999809e-01 3.976500000000000146e+00 0.000000000000000000e+00
-4.281735570000000379e+00 1.724999999999999589e-01 4.030900000000000816e+00 0.000000000000000000e+00
-4.271735570000000592e+00 1.723000000000000087e-01 4.075600000000000556e+00 0.000000000000000000e+00
-4.261735570000000806e+00 1.713999999999999690e-01 4.109899999999998776e+00 0.000000000000000000e+00
-4.251735570000000131e+00 1.687999999999999778e-01 4.129500000000000171e+00 0.000000000000000000e+00
-4.241735570000000344e+00 1.663000000000000311e-01 4.133099999999999774e+00 0.000000000000000000e+00
-4.231735569999999669e+00 1.625000000000000056e-01 4.118800000000000239e+00 0.000000000000000000e+00
-4.221735569999999882e+00 1.571000000000000174e-01 4.087599999999999234e+00 0.000000000000000000e+00
-4.211735570000000095e+00 1.524000000000000077e-01 4.039999999999999147e+00 0.000000000000000000e+00
-4.201735570000000308e+00 1.466999999999999693e-01 3.976999999999999869e+00 0.000000000000000000e+00
-4.191735570000000521e+00 1.404999999999999860e-01 3.900399999999999867e+00 0.000000000000000000e+00
-4.181735570000000735e+00 1.348999999999999644e-01 3.812500000000000444e+00 0.000000000000000000e+00
-4.171735570000000060e+00 1.291999999999999815e-01 3.716199999999999282e+00 0.000000000000000000e+00
-4.161735570000000273e+00 1.239000000000000240e-01 3.612600000000000477e+00 0.000000000000000000e+00
-4.151735569999999598e+00 1.193999999999999923e-01 3.506000000000000227e+00 0.000000000000000000e+00
-4.141735569999999811e+00 1.153999999999999748e-01 3.399299999999999322e+00 0.000000000000000000e+00
-4.131735570000000024e+00 1.115999999999999631e-01 3.294499999999999318e+00 0.000000000000000000e+00
-4.121735570000000237e+00 1.098000000000000087e-01 3.194999999999998952e+00 0.000000000000000000e+00
-4.111735570000000450e+00 1.075000000000000261e-01 3.103999999999999648e+00 0.000000000000000000e+00
-4.101735570000000664e+00 1.070000000000000118e-01 3.023200000000000998e+00 0.000000000000000000e+00
-4.091735569999999989e+00 1.066000000000000281e-01 2.955799999999999539e+00 0.000000000000000000e+00
-4.081735570000000202e+00 1.066000000000000142e-01 2.903000000000000025e+00 0.000000000000000000e+00
-4.071735569999999527e+00 1.076999999999999902e-01 2.866299999999999848e+00 0.000000000000000000e+00
-4.061735569999999740e+00 1.086999999999999911e-01 2.846200000000000063e+00 0.000000000000000000e+00
-4.051735569999999953e+00 1.104999999999999871e-01 2.841700000000000781e+00 0.000000000000000000e+00
-4.041735570000000166e+00 1.117000000000000076e-01 2.853500000000000369e+00 0.000000000000000000e+00
-4.031735570000000379e+00 1.131000000000000338e-01 2.878199999999999203e+00 0.000000000000000000e+00
-4.021735570000000592e+00 1.145000000000000184e-01 2.912399999999999878e+00 0.000000000000000000e+00
-4.011735570000000806e+00 1.152999999999999997e-01 2.953800000000000203e+00 0.000000000000000000e+00
-4.001735570000000131e+00 1.161000000000000226e-01 2.997599999999999820e+00 0.000000000000000000e+00
-3.991735570000000344e+00 1.160000000000000475e-01 3.039600000000000080e+00 0.000000000000000000e+00
-3.981735570000000113e+00 1.150000000000000466e-01 3.076199999999999601e+00 0.000000000000000000e+00
-3.971735570000000326e+00 1.139000000000000151e-01 3.104199999999999626e+00 0.000000000000000000e+00
-3.961735570000000095e+00 1.120000000000000023e-01 3.119800000000001017e+00 0.000000000000000000e+00
-3.951735570000000308e+00 1.096999999999999920e-01 3.121999999999999886e+00 0.000000000000000000e+00
-3.941735570000000077e+00 1.060000000000000248e-01 3.110999999999998877e+00 0.000000000000000000e+00
-3.931735570000000290e+00 1.026000000000000106e-01 3.087199999999999722e+00 0.000000000000000000e+00
-3.921735570000000060e+00 9.929999999999999938e-02 3.054000000000000270e+00 0.000000000000000000e+00
-3.911735570000000273e+00 9.509999999999999010e-02 3.014699999999999491e+00 0.000000000000000000e+00
-3.901735570000000042e+00 9.120000000000000329e-02 2.972999999999999865e+00 0.000000000000000000e+00
-3.891735570000000255e+00 8.699999999999998013e-02 2.934200000000001474e+00 0.000000000000000000e+00
-3.881735570000000024e+00 8.349999999999997702e-02 2.900600000000000289e+00 0.000000000000000000e+00
-3.871735570000000237e+00 7.999999999999998779e-02 2.875400000000000400e+00 0.000000000000000000e+00
-3.861735570000000006e+00 7.709999999999997411e-02 2.859700000000000131e+00 0.000000000000000000e+00
-3.851735570000000219e+00 7.449999999999998290e-02 2.853400000000000158e+00 0.000000000000000000e+00
-3.841735569999999989e+00 7.200000000000000844e-02 2.854099999999999859e+00 0.000000000000000000e+00
-3.831735570000000202e+00 6.929999999999998661e-02 2.858500000000000263e+00 0.000000000000000000e+00
-3.821735569999999971e+00 6.759999999999999343e-02 2.861499999999999932e+00 0.000000000000000000e+00
-3.811735570000000184e+00 6.590000000000000024e-02 2.859200000000000408e+00 0.000000000000000000e+00
-3.801735569999999953e+00 6.500000000000000222e-02 2.847700000000000120e+00 0.000000000000000000e+00
-3.791735570000000166e+00 6.299999999999998657e-02 2.823399999999999910e+00 0.000000000000000000e+00
-3.781735569999999935e+00 6.259999999999998899e-02 2.783799999999999386e+00 0.000000000000000000e+00
-3.771735570000000148e+00 6.219999999999999835e-02 2.728099999999999969e+00 0.000000000000000000e+00
-3.761735569999999917e+00 6.219999999999999835e-02 2.658999999999999808e+00 0.000000000000000000e+00
-3.751735570000000131e+00 6.249999999999998612e-02 2.579100000000000392e+00 0.000000000000000000e+00
-3.741735569999999900e+00 6.400000000000000133e-02 2.492099999999999760e+00 0.000000000000000000e+00
-3.731735570000000113e+00 6.539999999999999980e-02 2.403700000000000170e+00 0.000000000000000000e+00
-3.721735569999999882e+00 6.809999999999999387e-02 2.316900000000000404e+00 0.000000000000000000e+00
-3.711735570000000095e+00 7.159999999999998310e-02 2.238500000000000156e+00 0.000000000000000000e+00
-3.701735570000000308e+00 7.480000000000001925e-02 2.170800000000000285e+00 0.000000000000000000e+00
-3.691735570000000077e+00 7.890000000000001179e-02 2.116500000000000270e+00 0.000000000000000000e+00
-3.681735570000000290e+00 8.329999999999997129e-02 2.077300000000000146e+00 0.000000000000000000e+00
-3.671735570000000060e+00 8.719999999999998586e-02 2.052000000000000046e+00 0.000000000000000000e+00
-3.661735570000000273e+00 9.070000000000000284e-02 2.041500000000000536e+00 0.000000000000000000e+00
-3.651735570000000486e+00 9.370000000000000551e-02 2.042600000000000193e+00 0.000000000000000000e+00
-3.641735570000000255e+00 9.650000000000001632e-02 2.054000000000000270e+00 0.000000000000000000e+00
-3.631735570000000024e+00 9.779999999999998417e-02 2.074599999999999778e+00 0.000000000000000000e+00
-3.621735570000000237e+00 9.879999999999998506e-02 2.101500000000000146e+00 0.000000000000000000e+00
-3.611735570000000450e+00 9.859999999999997933e-02 2.135599999999999277e+00 0.000000000000000000e+00
-3.601735570000000219e+00 9.700000000000000289e-02 2.175499999999999989e+00 0.000000000000000000e+00
-3.591735569999999989e+00 9.540000000000001257e-02 2.222199999999999953e+00 0.000000000000000000e+00
-3.581735570000000202e+00 9.280000000000000748e-02 2.274299999999999766e+00 0.000000000000000000e+00
-3.571735570000000415e+00 8.980000000000000482e-02 2.333800000000000097e+00 0.000000000000000000e+00
-3.561735570000000184e+00 8.679999999999998828e-02 2.398000000000000576e+00 0.000000000000000000e+00
-3.551735569999999953e+00 8.319999999999998230e-02 2.466499999999999027e+00 0.000000000000000000e+00
-3.541735570000000166e+00 7.900000000000001465e-02 2.536700000000000177e+00 0.000000000000000000e+00
-3.531735570000000379e+00 7.549999999999999767e-02 2.605600000000000804e+00 0.000000000000000000e+00
-3.521735570000000148e+00 7.280000000000000360e-02 2.669100000000000694e+00 0.000000000000000000e+00
-3.511735569999999917e+00 6.899999999999999190e-02 2.722100000000000186e+00 0.000000000000000000e+00
-3.501735570000000131e+00 6.539999999999999980e-02 2.761100000000000332e+00 0.000000000000000000e+00
-3.491735570000000344e+00 6.250000000000001388e-02 2.782400000000000428e+00 0.000000000000000000e+00
-3.481735570000000113e+00 5.979999999999999899e-02 2.780199999999999783e+00 0.000000000000000000e+00
-3.471735569999999882e+00 5.680000000000000326e-02 2.753499999999999837e+00 0.000000000000000000e+00
-3.461735570000000095e+00 5.280000000000002053e-02 2.703200000000000269e+00 0.000000000000000000e+00
-3.451735570000000308e+00 5.080000000000000487e-02 2.625599999999999490e+00 0.000000000000000000e+00
-3.441735570000000077e+00 4.800000000000001488e-02 2.526800000000000157e+00 0.000000000000000000e+00
-3.431735570000000290e+00 4.519999999999999712e-02 2.407699999999999285e+00 0.000000000000000000e+00
-3.421735570000000060e+00 4.179999999999998994e-02 2.273400000000000531e+00 0.000000000000000000e+00
-3.411735570000000273e+00 3.929999999999999466e-02 2.128400000000000514e+00 0.000000000000000000e+00
-3.401735570000000486e+00 3.719999999999999002e-02 1.978399999999999714e+00 0.000000000000000000e+00
-3.391735570000000255e+00 3.480000000000000454e-02 1.828200000000000269e+00 0.000000000000000000e+00
-3.381735570000000024e+00 3.240000000000001212e-02 1.681300000000000239e+00 0.000000000000000000e+00
-3.371735570000000237e+00 3.040000000000000688e-02 1.543799999999999839e+00 0.000000000000000000e+00
-3.361735570000000450e+00 2.870000000000000676e-02 1.417300000000000004e+00 0.000000000000000000e+00
-3.351735570000000219e+00 2.740000000000000074e-02 1.304800000000000182e+00 0.000000000000000000e+00
-3.341735569999999989e+00 2.699999999999999969e-02 1.208299999999999930e+00 0.000000000000000000e+00
-3.331735570000000202e+00 2.599999999999999881e-02 1.128500000000000059e+00 0.000000000000000000e+00
-3.321735570000000415e+00 2.479999999999999566e-02 1.064600000000000213e+00 0.000000000000000000e+00
-3.311735570000000184e+00 2.550000000000000183e-02 1.017700000000000049e+00 0.000000000000000000e+00
-3.301735569999999953e+00 2.559999999999999429e-02 9.859999999999998765e-01 0.000000000000000000e+00
-3.291735570000000166e+00 2.659999999999999518e-02 9.710999999999999632e-01 0.000000000000000000e+00
-3.281735570000000379e+00 2.789999999999999772e-02 9.716999999999998971e-01 0.000000000000000000e+00
-3.271735570000000148e+00 2.959999999999999784e-02 9.854000000000000536e-01 0.000000000000000000e+00
-3.261735569999999917e+00 3.099999999999999631e-02 1.013300000000000090e+00 0.000000000000000000e+00
-3.251735570000000131e+00 3.340000000000000607e-02 1.055400000000000116e+00 0.000000000000000000e+00
-3.241735570000000344e+00 3.520000000000000906e-02 1.110700000000000243e+00 0.000000000000000000e+00
-3.231735570000000113e+00 3.600000000000000422e-02 1.177299999999999791e+00 0.000000000000000000e+00
-3.221735569999999882e+00 3.839999999999999664e-02 1.254599999999999493e+00 0.000000000000000000e+00
-3.211735570000000095e+00 3.879999999999999422e-02 1.339599999999999902e+00 0.000000000000000000e+00
-3.201735570000000308e+00 3.969999999999999224e-02 1.430900000000000061e+00 0.000000000000000000e+00
-3.191735570000000077e+00 4.119999999999998663e-02 1.525200000000000111e+00 0.000000000000000000e+00
-3.181735570000000290e+00 4.219999999999999446e-02 1.617900000000000338e+00 0.000000000000000000e+00
-3.171735570000000060e+00 4.239999999999999325e-02 1.707099999999999840e+00 0.000000000000000000e+00
-3.161735570000000273e+00 4.239999999999999325e-02 1.789699999999999624e+00 0.000000000000000000e+00
-3.151735570000000486e+00 4.189999999999999281e-02 1.860799999999999788e+00 0.000000000000000000e+00
-3.141735570000000255e+00 4.199999999999999567e-02 1.919900000000000162e+00 0.000000000000000000e+00
-3.131735570000000024e+00 4.180000000000000382e-02 1.962299999999999933e+00 0.000000000000000000e+00
-3.121735570000000237e+00 4.189999999999999974e-02 1.989900000000000002e+00 0.000000000000000000e+00
-3.111735570000000450e+00 4.150000000000000216e-02 2.000199999999999978e+00 0.000000000000000000e+00
-3.101735570000000219e+00 4.129999999999999644e-02 1.996199999999999974e+00 0.000000000000000000e+00
-3.091735569999999989e+00 4.159999999999999809e-02 1.978499999999999925e+00 0.000000000000000000e+00
-3.081735570000000202e+00 4.120000000000000745e-02 1.947899999999999965e+00 0.000000000000000000e+00
-3.071735570000000415e+00 4.080000000000000987e-02 1.908499999999999863e+00 0.000000000000000000e+00
-3.061735570000000184e+00 4.100000000000000866e-02 1.861599999999999921e+00 0.000000000000000000e+00
-3.051735569999999953e+00 4.130000000000000338e-02 1.809400000000000341e+00 0.000000000000000000e+00
-3.041735570000000166e+00 4.139999999999999930e-02 1.753700000000000259e+00 0.000000000000000000e+00
-3.031735570000000379e+00 4.159999999999999115e-02 1.697099999999999831e+00 0.000000000000000000e+00
-3.021735570000000148e+00 4.159999999999999115e-02 1.640299999999999869e+00 0.000000000000000000e+00
-3.011735569999999917e+00 4.189999999999999281e-02 1.584600000000000009e+00 0.000000000000000000e+00
-3.001735570000000131e+00 4.249999999999999611e-02 1.530699999999999950e+00 0.000000000000000000e+00
-2.991735570000000344e+00 4.320000000000000229e-02 1.481200000000000294e+00 0.000000000000000000e+00
-2.981735570000000113e+00 4.320000000000000229e-02 1.436099999999999932e+00 0.000000000000000000e+00
-2.971735569999999882e+00 4.320000000000000229e-02 1.397300000000000209e+00 0.000000000000000000e+00
-2.961735570000000095e+00 4.320000000000000229e-02 1.364299999999999624e+00 0.000000000000000000e+00
-2.951735570000000308e+00 4.379999999999999172e-02 1.336100000000000065e+00 0.000000000000000000e+00
-2.941735570000000077e+00 4.379999999999998478e-02 1.315799999999999859e+00 0.000000000000000000e+00
-2.931735570000000290e+00 4.319999999999998841e-02 1.300899999999999723e+00 0.000000000000000000e+00
-2.921735570000000060e+00 4.319999999999998841e-02 1.290999999999999925e+00 0.000000000000000000e+00
-2.911735570000000273e+00 4.220000000000000140e-02 1.283799999999999830e+00 0.000000000000000000e+00
-2.901735570000000486e+00 4.159999999999999809e-02 1.278400000000000203e+00 0.000000000000000000e+00
-2.891735570000000255e+00 3.979999999999998817e-02 1.272299999999999986e+00 0.000000000000000000e+00
-2.881735570000000024e+00 3.780000000000000027e-02 1.264000000000000012e+00 0.000000000000000000e+00
-2.871735570000000237e+00 3.599999999999999728e-02 1.252199999999999980e+00 0.000000000000000000e+00
-2.861735570000000450e+00 3.360000000000001180e-02 1.234899999999999887e+00 0.000000000000000000e+00
-2.851735570000000219e+00 3.060000000000001608e-02 1.210800000000000098e+00 0.000000000000000000e+00
-2.841735569999999989e+00 2.739999999999999380e-02 1.181400000000000006e+00 0.000000000000000000e+00
-2.831735570000000202e+00 2.539999999999999203e-02 1.145100000000000007e+00 0.000000000000000000e+00
-2.821735570000000415e+00 2.239999999999999630e-02 1.104899999999999993e+00 0.000000000000000000e+00
-2.811735570000000184e+00 2.000000000000000042e-02 1.061300000000000132e+00 0.000000000000000000e+00
-2.801735569999999953e+00 1.710000000000000409e-02 1.015799999999999814e+00 0.000000000000000000e+00
-2.791735570000000166e+00 1.519999999999999650e-02 9.726000000000000201e-01 0.000000000000000000e+00
-2.781735570000000379e+00 1.359999999999999577e-02 9.320999999999999286e-01 0.000000000000000000e+00
-2.771735570000000148e+00 1.279999999999999541e-02 8.961999999999999966e-01 0.000000000000000000e+00
-2.761735569999999917e+00 1.119999999999999989e-02 8.666000000000000369e-01 0.000000000000000000e+00
-2.751735570000000131e+00 1.119999999999999989e-02 8.447999999999999954e-01 0.000000000000000000e+00
-2.741735570000000344e+00 1.119999999999999989e-02 8.310999999999998389e-01 0.000000000000000000e+00
-2.731735570000000113e+00 1.119999999999999989e-02 8.236000000000001098e-01 0.000000000000000000e+00
-2.721735569999999882e+00 1.119999999999999989e-02 8.233000000000001428e-01 0.000000000000000000e+00
-2.711735570000000095e+00 1.119999999999999989e-02 8.270999999999999464e-01 0.000000000000000000e+00
-2.701735570000000308e+00 1.119999999999999989e-02 8.356000000000000094e-01 0.000000000000000000e+00
-2.691735570000000077e+00 1.199999999999999852e-02 8.471999999999999531e-01 0.000000000000000000e+00
-2.681735569999999846e+00 1.239999999999999783e-02 8.588999999999999968e-01 0.000000000000000000e+00
-2.671735570000000060e+00 1.279999999999999714e-02 8.713000000000000744e-01 0.000000000000000000e+00
-2.661735570000000273e+00 1.279999999999999714e-02 8.834999999999998410e-01 0.000000000000000000e+00
-2.651735570000000042e+00 1.279999999999999714e-02 8.927000000000000490e-01 0.000000000000000000e+00
-2.641735569999999811e+00 1.279999999999999714e-02 9.002999999999999892e-01 0.000000000000000000e+00
-2.631735570000000024e+00 1.179999999999999799e-02 9.052000000000001156e-01 0.000000000000000000e+00
-2.621735570000000237e+00 1.119999999999999815e-02 9.067000000000000615e-01 0.000000000000000000e+00
-2.611735570000000006e+00 1.119999999999999815e-02 9.037000000000000588e-01 0.000000000000000000e+00
-2.601735570000000219e+00 9.600000000000000894e-03 8.976000000000000645e-01 0.000000000000000000e+00
-2.591735569999999989e+00 9.600000000000000894e-03 8.856999999999999318e-01 0.000000000000000000e+00
-2.581735570000000202e+00 7.599999999999998250e-03 8.674999999999999378e-01 0.000000000000000000e+00
-2.571735569999999971e+00 7.199999999999999803e-03 8.432000000000000606e-01 0.000000000000000000e+00
